IdAutor,IdDocumento,NomeAutor,AnoLegislativo,CodOriginalidade,DtEntradaSistema,DtPublicacao,Ementa,IdNatureza,NroLegislativo
12381,1256478,André do Prado,2015,1256478 300415 1428,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Ourinhos como Município de Interesse Turístico.,1,744
12380,1256497,Itamar Borges,2015,1256497 300415 1507,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Andradina como Município de Interesse Turístico.,1,733
180,1256500,Rafael Silva,2015,1256500 300415 1517,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Santo Antônio da Alegria como Município de Interesse Turístico.,1,738
12381,1256501,André do Prado,2015,1256501 300415 1518,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Santa Bárbara d'Oeste como Município de Interesse Turístico.,1,745
180,1256502,Rafael Silva,2015,1256502 300415 1521,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Cássia dos Coqueiros como Município de Interesse Turístico.,1,737
180,1256504,Rafael Silva,2015,1256504 300415 1525,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Bebedouro como Município de Interesse Turístico.,1,736
180,1256505,Rafael Silva,2015,1256505 300415 1529,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Jaboticabal como Município de Interesse Turístico.,1,735
180,1256507,Rafael Silva,2015,1256507 300415 1533,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Luiz Antônio como Município de Interesse Turístico.,1,734
180,1256513,Rafael Silva,2015,1256513 300415 1550,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Dumont como Município de Interesse Turístico.,1,742
180,1256515,Rafael Silva,2015,1256515 300415 1554,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Santa Rosa de Viterbo como Município de Interesse Turístico.,1,753
180,1256515,Rafael Silva,2015,1256515 300415 1554,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Santa Rosa de Viterbo como Município de Interesse Turístico.,1,753
180,1256518,Rafael Silva,2015,1256518 300415 1600,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Sertãozinho como Município de Interesse Turístico.,1,743
180,1256523,Rafael Silva,2015,1256523 300415 1645,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Cajuru como Município de Interesse Turístico.,1,741
180,1256524,Rafael Silva,2015,1256524 300415 1651,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Zacarias como Município de Interesse Turístico.,1,740
13079,1256525,Atila Jacomussi,2015,1256525 300415 1702,2015-04-30T00:00:00-03:00,2015-05-08T00:00:00-03:00,Dispõe sobre a implantação da Rede de Cuidados Paliativos na Saúde Pública do Estado.,1,639
12381,1256535,André do Prado,2015,1256535 300415 2001,2015-04-30T00:00:00-03:00,2015-05-08T00:00:00-03:00,Dispõe sobre a isenção ao cadastrado como doador de medula óssea do pagamento de taxas de inscrição em concursos públicos.,1,636
12380,1256548,Itamar Borges,2015,1256548 300415 1824,2015-04-30T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Barretos como Município de Interesse Turístico.,1,746
12419,1000028175,Sebastião Santos,2017,1000028175 220217 1345,2017-02-22T00:00:00-03:00,2017-02-24T00:00:00-03:00,Classifica Cosmópolis como Município de Interesse Turístico.,1,62
442,1000028176,Afonso Lobato,2017,1000028176 220217 1354,2017-02-22T00:00:00-03:00,2017-02-24T00:00:00-03:00,"Dá a denominação de ""Dom Paulo Evaristo Arns"" ao Hospital Regional de São José dos Campos.",1,65
431,1000028194,Enio Tatto,2017,1000028194 220217 1452,2017-02-22T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Dispõe sobe a criação e implantação da Faculdade de Tecnologia - FATEC no município de Cosmópolis, como Unidade de Ensino do Centro Estadual de Educação Tecnológica ""Paula Souza"".",1,85
13093,1000028202,Marcos Damasio,2017,1000028202 220217 1505,2017-02-22T00:00:00-03:00,2017-02-25T00:00:00-03:00,Classifica Mogi das Cruzes como Município de Interesse Turístico.,1,66
10618,1000028234,Raul Marcelo,2017,1000028234 220217 1629,2017-02-22T00:00:00-03:00,2017-03-08T00:00:00-03:00,Institui a obrigatoriedade de divulgar despesas com condenações trabalhistas pelo Poder Público Estadual.,1,76
10618,1000028242,Raul Marcelo,2017,1000028242 220217 1638,2017-02-22T00:00:00-03:00,2017-03-08T00:00:00-03:00,Institui a obrigatoriedade de divulgar despesas com locação de imóveis particulares pelo Poder Público Estadual.,1,77
13092,1000028445,Márcio Camargo,2017,1000028445 230217 1639,2017-02-23T00:00:00-03:00,2017-02-25T00:00:00-03:00,"Dá a denominação de ""Jornalista Hamilton Galhano"" à ponte localizada no km 216 + 510 m  da Rodovia SP-052, em Cruzeiro.",1,68
1000000083,1000028548,Marco Vinholi,2017,1000028548 240217 1410,2017-02-24T00:00:00-03:00,2017-03-04T00:00:00-03:00,"Dá a denominação de ""Maria Heleny Fabbri de Araújo"" à rotatória localizada no km 490 + 500 m da Rodovia Cezario José de Castilho SP - 321, em Catanduva.",1,69
13092,1000028550,Márcio Camargo,2017,1000028550 240217 1420,2017-02-24T00:00:00-03:00,2017-03-15T00:00:00-03:00,"Inclui no Calendário Turístico do Estado a ""Festa de São Sebastião"", em Ibiúna.",1,105
1000000083,1000028621,Marco Vinholi,2017,1000028621 020317 1051,2017-03-02T00:00:00-03:00,2017-03-04T00:00:00-03:00,"Dispõe sobre a Política Estadual do uso do combustível Etanol nos veículos automotores da Administração Pública do Estado, a vigorar  para as próximas Licitações Públicas de compra de frotas e disciplinar o uso do combustível.",1,73
12419,1000028625,Sebastião Santos,2017,1000028625 020317 1143,2017-03-02T00:00:00-03:00,2017-03-04T00:00:00-03:00,Classifica Rio Grande da Serra como Município de Interesse Turístico.,1,71
12419,1000028698,Sebastião Santos,2017,1000028698 020317 1233,2017-03-02T00:00:00-03:00,2017-03-04T00:00:00-03:00,Classifica Nova Europa como Município de Interesse Turístico.,1,70
78,1000028711,Estevam Galvão,2017,1000028711 020317 1514,2017-03-02T00:00:00-03:00,2017-03-04T00:00:00-03:00,"Inclui no Calendário Turístico do Estado a ""Festa das Nações de Suzano"".",1,72
67,1000028722,Célia Leão,2017,1000028722 030317 1211,2017-03-02T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Altera dispositivos da Lei n.º 11.875, de 2005, que dispõe sobre a Política de Prevenção à Violência Contra Educadores da Rede de Ensino do Estado de São Paulo.",1,86
12396,1000028744,Carlos Cezar,2017,1000028744 020317 1701,2017-03-02T00:00:00-03:00,2017-03-10T00:00:00-03:00,"Institui o ""Dia Estadual da Mulher Quadrangular"".",1,92
13114,1000028744,Celso Nascimento,2017,1000028744 020317 1701,2017-03-02T00:00:00-03:00,2017-03-10T00:00:00-03:00,"Institui o ""Dia Estadual da Mulher Quadrangular"".",1,92
12392,1000028892,Carlão Pignatari,2017,1000028892 060317 1045,2017-03-06T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Declara de utilidade pública a ""Associação Paulista de Serviços à Saúde - A.P.S. SAÚDE"", em Itapecerica da Serra.",1,80
13096,1000029047,Paulo Correa Jr,2017,1000029047 060317 1600,2017-03-06T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Obriga os responsáveis pela realização de eventos de lutas marciais no Estado a providenciar exames médicos prévios dos participantes competidores, com o objetivo de atestar condições adequadas de saúde para competições.",1,83
13096,1000029049,Paulo Correa Jr,2017,1000029049 060317 1611,2017-03-06T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Declara de utilidade pública a ""Associação Sabiá"", em Santo André.",1,82
13086,1000029051,José Américo,2017,1000029051 060317 1617,2017-03-06T00:00:00-03:00,2017-03-10T00:00:00-03:00,"Torna obrigatória a inclusão da matéria ""Redação"" na disciplina da Língua Portuguesa, a partir do 3º ano do Ensino Fundamental I, junto à rede de escolas públicas do Estado.",1,93
13086,1000029055,José Américo,2017,1000029055 060317 1640,2017-03-06T00:00:00-03:00,2017-03-10T00:00:00-03:00,Torna obrigatória a implantação de painéis solares fotovoltaicos nos colégios da rede pública e na rede hoteleira do Estado.,1,94
202,1000029082,João Caramez,2017,1000029082 060317 1742,2017-03-06T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Obriga bares, restaurantes e estabelecimentos similares a servirem água potável filtrada aos clientes.",1,81
13081,1000029173,Clélia Gomes,2017,1000029173 070317 1229,2017-03-07T00:00:00-03:00,2017-03-09T00:00:00-03:00,Classifica São Lourenço da Serra como Município de Interesse Turístico.,1,84
13078,1000029177,Cezinha de Madureira,2017,,2017-03-07T00:00:00-03:00,2017-03-07T00:00:00-03:00,"Institui o ""Dia da Cruzada Palavra de Vida"".",1,74
13078,1000029181,Cezinha de Madureira,2017,,2017-03-07T00:00:00-03:00,2017-03-07T00:00:00-03:00,"Institui o ""Dia do CORAFESP"" - Congresso de Oração e Ação Feminino do Estado de São Paulo.",1,75
13092,1000029274,Márcio Camargo,2017,1000029274 070317 1636,2017-03-07T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Dá a denominação de ""Maria Emilia Biazotti"" à passarela localizada no km 63 + 300 m da Rodovia SP-270, em Mairinque.",1,88
13092,1000029278,Márcio Camargo,2017,1000029278 070317 1642,2017-03-07T00:00:00-03:00,2017-03-09T00:00:00-03:00,"Dá a denominação de ""José Roberto Rizzo"" à passarela localizada no km 65 + 800 m da Rodovia SP-270, em Mairinque.",1,87
13089,1000029330,Luiz Fernando T. Ferreira,2017,1000029330 070317 1843,2017-03-07T00:00:00-03:00,2017-03-24T00:00:00-03:00,"Dá a denominação de ""Antonio Mançanares Gomes"" à passarela localizada no km 228 + 190 m da Rodovia Governador Adhemar Pereira de Barros - SP 342, em São João da Boa Vista.",1,125
13089,1000029334,Luiz Fernando T. Ferreira,2017,1000029334 070317 1848,2017-03-07T00:00:00-03:00,2017-03-24T00:00:00-03:00,"Dá a denominação de ""Maria Magdalena de Araujo Mançanares"" à passarela metálica localizada no km 227 + 430m da Rodovia Governador Adhemar Pereira de Barros - SP 342, em São João da Boa Vista.",1,124
12419,1000029337,Sebastião Santos,2017,1000029337 070317 1913,2017-03-07T00:00:00-03:00,2017-03-10T00:00:00-03:00,Classifica Itajobi como Município de Interesse Turístico.,1,90
13083,1000029343,Gil Lancaster,2017,1000029343 070317 1939,2017-03-07T00:00:00-03:00,2017-03-11T00:00:00-03:00,"Institui a ""Semana Estadual de Prevenção ao Aneurisma Cerebral"".",1,95
13083,1000029344,Gil Lancaster,2017,1000029344 070317 1947,2017-03-07T00:00:00-03:00,2017-03-14T00:00:00-03:00,"Institui a ""Semana de Informação e Conscientização sobre o Transtorno do Déficit de Atenção com Hiperatividade"".",1,98
13083,1000029345,Gil Lancaster,2017,1000029345 070317 1954,2017-03-07T00:00:00-03:00,2017-03-14T00:00:00-03:00,"Institui a ""Semana de Conscientização sobre os Cuidados com Animais Domésticos"".",1,97
13083,1000029347,Gil Lancaster,2017,1000029347 070317 2003,2017-03-07T00:00:00-03:00,2017-03-14T00:00:00-03:00,"Institui o ""Dia Estadual de Conscientização e Orientação sobre a Síndrome de Stevens-Johnson"".",1,96
9761,1000029429,Mesa,2017,,2017-03-08T00:00:00-03:00,2017-03-08T00:00:00-03:00,"Extingue, confere atribuições aos cargos que especifica do Subquadro de Cargos em Comissão - SQC-I do Quadro da Secretaria da Assembleia Legislativa - QSAL.",2,5
9761,1000029430,Mesa,2017,,2017-03-08T00:00:00-03:00,2017-03-08T00:00:00-03:00,"Extingue, confere atribuições aos cargos que especifica do Subquadro de Cargos em Comissão - SQC-I do Quadro da Secretaria da Assembleia Legislativa - QSAL.",3,2
105,1000029433,Governador,2017,,2017-03-08T00:00:00-03:00,2017-03-08T00:00:00-03:00,"Altera a Lei nº 16.103, de 2016, que autoriza o Poder Executivo a realizar operação de crédito junto a instituições financeiras nacionais ou internacionais, organismos multilaterais e bilaterais de crédito, agências de fomento, bancos privados nacionais ou internacionais, agência multilateral de garantia de financiamentos e dá providências correlatas.",1,79
423,1000029472,Beth Sahão,2017,1000029472 080317 1511,2017-03-08T00:00:00-03:00,2017-03-10T00:00:00-03:00,"Dispõe sobre o funcionamento ininterrupto, inclusive aos sábados, domingos e feriados, das Delegacias de Polícia de Defesa da Mulher no Estado.",1,91
10597,1000029476,Edson Giriboni,2017,1000029476 080317 1516,2017-03-08T00:00:00-03:00,2017-03-10T00:00:00-03:00,"Altera a redação do artigo 78, da Lei nº 10.261, de 1968, que dispõe sobre o Estatuto dos Funcionários Públicos Civis do Estado.",2,6
64,1000029498,Roberto Engler,2017,1000029498 080317 1823,2017-03-08T00:00:00-03:00,2017-03-22T00:00:00-03:00,Cria a Aglomeração Urbana de Franca - AU-Franca.,2,7
13096,1256610,Paulo Correa Jr,2015,1256610 040515 1240,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Cubatão com Município de Interesse Turístico.,1,747
12380,1256659,Itamar Borges,2015,1256659 040515 1238,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Cardoso como Município de Interesse Turístico.,1,750
12380,1256660,Itamar Borges,2015,1256660 040515 1244,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Bebedouro como Município de Interesse Turístico.,1,751
12380,1256662,Itamar Borges,2015,1256662 040515 1250,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Barbosa como Município de Interesse Turístico.,1,748
12380,1256666,Itamar Borges,2015,1256666 040515 1255,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Uchoa como Município de Interesse Turístico.,1,752
12380,1256666,Itamar Borges,2015,1256666 040515 1255,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Uchoa como Município de Interesse Turístico.,1,752
105,1256667,Governador,2015,,2015-05-04T00:00:00-03:00,2015-05-01T00:00:00-03:00,Dispõe sobre as Diretrizes Orçamentárias para o exercício de 2016.,1,587
12380,1256668,Itamar Borges,2015,1256668 040515 1258,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Paulo de Faria como Município de Interesse Turístico.,1,749
9761,1256669,Mesa,2015,,2015-05-04T00:00:00-03:00,2015-05-01T00:00:00-03:00,"Aprova a indicação de Diretor da Agência Reguladora de Serviços Públicos Delegados de Transporte do Estado de São Paulo - ARTESP, na função de Diretor de Assuntos Institucionais.",4,7
9761,1256669,Mesa,2015,,2015-05-04T00:00:00-03:00,2015-05-01T00:00:00-03:00,"Aprova a indicação de Diretor da Agência Reguladora de Serviços Públicos Delegados de Transporte do Estado de São Paulo - ARTESP, na função de Diretor de Assuntos Institucionais.",4,7
139,1256678,Celso Giglio,2015,1256678 040515 1337,2015-05-04T00:00:00-03:00,2015-05-13T00:00:00-03:00,"Institui procedimento de divulgação do ""recall"" por meio de órgãos da Administração Estadual.",1,663
139,1256680,Celso Giglio,2015,1256680 040515 1344,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Santana de Parnaíba como Município de Interesse Turístico.,1,761
13093,1256694,Marcos Damasio,2015,1256694 040515 1500,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,Dispõe sobre a proibição do uso da água fornecida pela SABESP para lavagem de calçadas e passeios públicos em todo o Estado.,1,656
94,1256700,Campos Machado,2015,1256700 040515 1513,2015-05-04T00:00:00-03:00,2015-05-08T00:00:00-03:00,"Declara de utilidade pública a ""Sociedade Assistencial Vida de Presidente Epitácio"", naquele Município.",1,637
180,1256707,Rafael Silva,2015,1256707 040515 1531,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Ribeirão Preto como Município de Interesse Turístico.,1,754
180,1256707,Rafael Silva,2015,1256707 040515 1531,2015-05-04T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Ribeirão Preto como Município de Interesse Turístico.,1,754
4926,1256709,Mauro Bragato,2015,1256709 040515 1735,2015-05-04T00:00:00-03:00,2015-05-08T00:00:00-03:00,"Dá a denominação de ""Dismo Ravazzi"" ao viaduto localizado no km 599+900m da Rodovia Raposo Tavares - SP 270, em Santo Anastácio.",1,638
236,1256714,Luiz Carlos Gondim,2015,1256714 040515 1544,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública a ""Associação de Amigos Nova Vale"", em Lagoinha.",1,646
139,1256728,Celso Giglio,2015,1256728 040515 1607,2015-05-04T00:00:00-03:00,2015-05-13T00:00:00-03:00,"Dá a denominação de ""Ricardo Genesio da Silva"" à unidade escolar  localizada no Jardim das Bandeiras, em Osasco.",1,664
236,1256778,Luiz Carlos Gondim,2015,1256778 040515 1712,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública o ""Instituto VIVA RIM"", na Capital.",1,650
236,1256782,Luiz Carlos Gondim,2015,1256782 040515 1719,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública o ""Lar dos Velhinhos de São Vicente de Paula"", em Cunha.",1,651
68,1256785,Edmir Chedid,2015,1256785 040515 1721,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Dá a denominação de ""Vereador Abílio Monte"" à perimetral, situada no Município de Itatiba, que liga o Complexo Viário Eng. Chil Moisés Stenberg (Interseção SP 063/SP 360) à Rodovia Dom Pedro I (SP 065), em Itatiba.",1,658
236,1256788,Luiz Carlos Gondim,2015,1256788 040515 1725,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública a ""Associação Beneficente Reino de Oxósse"", em Biritiba Mirim.",1,652
236,1256791,Luiz Carlos Gondim,2015,1256791 040515 1737,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública a ""Instituição Beneficente Castelo Forte"", na Capital.",1,653
236,1256792,Luiz Carlos Gondim,2015,1256792 040515 1743,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública a ""Associação Comunitária de Cidadania - Anjo da Luz"", em Francisco Morato.",1,654
236,1256809,Luiz Carlos Gondim,2015,1256809 040515 1843,2015-05-04T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Declara de utilidade pública o ""Grupo União dos Amigos"", em Franca.",1,648
10592,1256856,Carlos Giannazi,2015,1256856 050515 1251,2015-05-05T00:00:00-03:00,2015-05-09T00:00:00-03:00,"Dá a denominação  de ""José Xavier Cortez"" à Escola Estadual Jardim Santa Fé II, sob jurisdição da Diretoria de Ensino Sul 3, na Capital.",1,640
13076,1256857,Alexandre Pereira,2015,1256857 050515 1301,2015-05-05T00:00:00-03:00,2015-05-09T00:00:00-03:00,"Declara de utilidade pública a ""SAREVI - Associação Santarrosense Recuperando Vidas"", em Santa Rosa de Viterbo.",1,641
180,1256858,Rafael Silva,2015,1256858 050515 1302,2015-05-05T00:00:00-03:00,2015-05-19T00:00:00-03:00,"Autoriza o Governo do Estado a realizar a inserção, nos projetos arquitetônicos da Administração Pública, das autarquias, das empresas e fundações, de instalação de sistema de coleta para a captação da água da chuva.",1,778
180,1256860,Rafael Silva,2015,1256860 050515 1323,2015-05-05T00:00:00-03:00,2015-05-19T00:00:00-03:00,Autoriza o Poder Executivo a determinar em contratos e renovações contratuais de concessão de administração rodoviária estadual que a Concessionária contratada instale pedagiômetro nas rodovias que administrar.,1,779
139,1256868,Celso Giglio,2015,1256868 050515 1401,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Pirapora do Bom Jesus como Município de Interesse Turístico.,1,760
39,1256869,Aldo Demarchi,2015,1256869 050515 1407,2015-05-05T00:00:00-03:00,2015-05-13T00:00:00-03:00,"Dá a denominação de ""João Alves Martins"" ao trevo localizado no km 37 da Rodovia Geraldo Martins de Souza - SP 287, em Piraju.",1,665
447,1256898,Orlando Morando,2015,1256898 050515 1546,2015-05-05T00:00:00-03:00,2015-05-15T00:00:00-03:00,"Dá a denominação de ""Comendador Wilson Prieto""  ao viaduto localizado na Rodovia Marechal Rondon, km 136.600, em Porto Feliz.",1,724
12419,1256899,Sebastião Santos,2015,1256899 050515 1548,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Espírito Santo do Pinhal como Município de Interesse Turístico.,1,755
12419,1256899,Sebastião Santos,2015,1256899 050515 1548,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Espírito Santo do Pinhal como Município de Interesse Turístico.,1,755
12419,1256913,Sebastião Santos,2015,1256913 050515 1557,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Tatuí como Município de Interesse Turístico.,1,756
12419,1256913,Sebastião Santos,2015,1256913 050515 1557,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Tatuí como Município de Interesse Turístico.,1,756
12419,1256917,Sebastião Santos,2015,1256917 050515 1603,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Ubarana como Município de Interesse Turístico.,1,758
12419,1256927,Sebastião Santos,2015,1256927 050515 1608,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Icém com Município de Interesse Turístico.,1,759
12419,1256928,Sebastião Santos,2015,1256928 050515 1612,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Barretos como Município de Interesse Turístico.,1,757
236,1256933,Luiz Carlos Gondim,2015,1256933 050515 1632,2015-05-05T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Dá a denominação de ""Gerson Ferriello"" à passarela localizada no km 12 da Rodovia SP 129, no bairro Parque Residencial Novo Mundo, em Boituva.",1,657
12419,1256940,Sebastião Santos,2015,1256940 050515 1638,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Palestina como Município de Interesse Turístico.,1,763
12419,1256947,Sebastião Santos,2015,1256947 050515 1645,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Boituva como Município de Interesse Turístico.,1,764
12419,1256948,Sebastião Santos,2015,1256948 050515 1649,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Mira Estrela como Município de Interesse Turístico.,1,762
12419,1256957,Sebastião Santos,2015,1256957 050515 1711,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Indiaporã como Município de Interesse Turístico.,1,765
12419,1256960,Sebastião Santos,2015,1256960 050515 1717,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Tabatinga como Município de Interesse Turístico.,1,766
12419,1256963,Sebastião Santos,2015,1256963 050515 1722,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Guapiaçu como Município de Interesse Turístico.,1,767
12419,1256965,Sebastião Santos,2015,1256965 050515 1726,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Barbosa como Município de Interesse Turístico.,1,768
12419,1256967,Sebastião Santos,2015,1256967 050515 1730,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Pontes Gestal como Município de Interesse Turístico.,1,769
447,1256970,Orlando Morando,2015,1256970 050515 1735,2015-05-05T00:00:00-03:00,2015-08-15T00:00:00-03:00,"Dá a denominação de ""Antonio Astolfo"" ao acesso que liga Tupi Paulista à Rodovia João Ribeiro de Barros - SP 294, naquele Município.",1,1134
12419,1256972,Sebastião Santos,2015,1256972 050515 1739,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Jales como Município de Interesse Turístico.,1,770
12419,1256983,Sebastião Santos,2015,1256983 050515 1751,2015-05-05T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Populina como Município de Interesse Turistico.,1,771
10618,1256991,Raul Marcelo,2015,1256991 050515 1800,2015-05-05T00:00:00-03:00,2015-05-09T00:00:00-03:00,Estabelece normas técnicas de padronização das delegacias especializadas de atendimento às mulheres no Estado.,1,643
12381,1256997,André do Prado,2015,1256997 050515 1833,2015-05-05T00:00:00-03:00,2015-05-12T00:00:00-03:00,Dispõe sobre o exercício da profissão de podólogo no âmbito do Estado.,1,661
11155,1257055,Hélio Nishimoto,2015,1257055 050515 2003,2015-05-05T00:00:00-03:00,2015-05-14T00:00:00-03:00,Dispõe sobre o monitoramente por câmeras de eventos temporários realizados no Estado com público estimado igual ou superior a 10.000 pessoas.,1,674
32,1257057,Celino Cardoso,2015,1257057 050515 2003,2015-05-05T00:00:00-03:00,2015-05-15T00:00:00-03:00,"Dispõe sobre autorização para transladar animais domésticos de pequeno porte em trens, metrôs e ônibus intermunicipais.",1,727
12420,1257220,Leci Brandão,2015,1257220 160615 1036,2015-05-06T00:00:00-03:00,2015-06-19T00:00:00-03:00,Estabelece parâmetros de acolhimento de LGBT em privação de liberdade no Estado.,1,998
12381,1257238,André do Prado,2015,1257238 060515 1632,2015-05-06T00:00:00-03:00,2015-05-09T00:00:00-03:00,"Declara de utilidade pública a ""Associação Beneficente Doce Lar"", em Mogi das Cruzes.",1,645
12098,1257247,Welson Gasparini,2015,1257247 060515 1719,2015-05-06T00:00:00-03:00,2015-05-12T00:00:00-03:00,"Dá a denominação de ""Dr. Luiz Gaetani"" à unidade da Faculdade de Tecnologia em Ribeirão Preto - FATEC Ribeirão Preto.",1,660
68,1257265,Edmir Chedid,2015,1257265 060515 1841,2015-05-06T00:00:00-03:00,2015-05-13T00:00:00-03:00,"Dá a denominação de ""Complexo Viário Katsuhiko Katsuragawa"" ao dispositivo rodoviário localizado no km 120 da Rodovia Estadual SP 79, ponto de encontro com a Rodovia Estadual SP 250, em Piedade.",1,669
12419,1257282,Sebastião Santos,2015,1257282 070515 0831,2015-05-07T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Buritama como Município de Interesse Turístico.,1,773
12419,1257283,Sebastião Santos,2015,1257283 070515 0853,2015-05-07T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Paulo de Faria como Município de Interesse Turístico.,1,774
12419,1257284,Sebastião Santos,2015,1257284 070515 0905,2015-05-07T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Riolândia como Município de Interesse Turístico.,1,775
12419,1257285,Sebastião Santos,2015,1257285 070515 0940,2015-05-07T00:00:00-03:00,2015-05-16T00:00:00-03:00,Classifica Rosana como Município de Interesse Turísitco.,1,776
12380,1257320,Itamar Borges,2015,1257320 070515 1159,2015-05-07T00:00:00-03:00,2015-05-14T00:00:00-03:00,"Dá a denominação de ""Prefeito Sussumi Ivama"" ao viaduto localizado no km 489+450m da Rodovia Marechal Rondon, em Penápolis.",1,680
9761,1257324,Mesa,2015,,2015-05-07T00:00:00-03:00,2015-05-07T00:00:00-03:00,Aprova a indicação do Senhor Marcos Peres Barros para exercer a função de Diretor de Regulação Técnica e Fiscalização dos Serviços de Energia da Agência Reguladora de Saneamento e Energia do Estado de São Paulo - ARSESP.,4,8
13083,1257326,Gil Lancaster,2015,,2015-05-07T00:00:00-03:00,2015-05-07T00:00:00-03:00,"Institui a Política Estadual de Incentivo às Feiras Gastronômicas, através do comércio de alimentos em ""trailers"", vans, caminhões e veículos similares conhecidos como ""FOOD TRUCKS"".",1,614
78,1257409,Estevam Galvão,2015,,2015-05-07T00:00:00-03:00,2015-05-07T00:00:00-03:00,"Dispõe sobre a adoção de medidas visando à segurança e ao conforto dos torcedores de jogos de futebol profissional e estabelece penalidades às entidades relacionadas à prática desse esporte, em razão de ilícitos praticados por seus torcedores.",1,625
